/home/hongyux/.conda/envs/TL/lib/python3.12/site-packages/torch/optim/lr_scheduler.py:28: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
loss: 0.059237  [94080/158947]
loss: 0.057159  [94400/158947]
loss: 0.074805  [94720/158947]
loss: 0.065033  [95040/158947]
loss: 0.059982  [95360/158947]
loss: 0.058166  [95680/158947]
loss: 0.063589  [96000/158947]
loss: 0.061560  [96320/158947]
loss: 0.059510  [96640/158947]
loss: 0.059946  [96960/158947]
loss: 0.058796  [97280/158947]
loss: 0.058344  [97600/158947]
loss: 0.052459  [97920/158947]
loss: 0.054689  [98240/158947]
loss: 0.064522  [98560/158947]
loss: 0.052415  [98880/158947]
loss: 0.052913  [99200/158947]
loss: 0.050006  [99520/158947]
loss: 0.054553  [99840/158947]
loss: 0.053388  [100160/158947]
loss: 0.062726  [100480/158947]
loss: 0.064621  [100800/158947]
loss: 0.054246  [101120/158947]
loss: 0.064524  [101440/158947]
loss: 0.055391  [101760/158947]
loss: 0.065579  [102080/158947]
loss: 0.052282  [102400/158947]
loss: 0.067874  [102720/158947]
loss: 0.055967  [103040/158947]
loss: 0.063640  [103360/158947]
loss: 0.054509  [103680/158947]
loss: 0.052275  [104000/158947]
loss: 0.058502  [104320/158947]
loss: 0.063897  [104640/158947]
loss: 0.077904  [104960/158947]
loss: 0.065463  [105280/158947]
loss: 0.063046  [105600/158947]
loss: 0.057634  [105920/158947]
loss: 0.060947  [106240/158947]
loss: 0.054970  [106560/158947]
loss: 0.050528  [106880/158947]
loss: 0.062582  [107200/158947]
loss: 0.054291  [107520/158947]
loss: 0.060722  [107840/158947]
loss: 0.054644  [108160/158947]
loss: 0.054967  [108480/158947]
loss: 0.052516  [108800/158947]
loss: 0.065873  [109120/158947]
loss: 0.060610  [109440/158947]
loss: 0.057525  [109760/158947]
loss: 0.056491  [110080/158947]
loss: 0.070583  [110400/158947]
loss: 0.055039  [110720/158947]
loss: 0.061403  [111040/158947]
loss: 0.064036  [111360/158947]
loss: 0.055423  [111680/158947]
loss: 0.051395  [112000/158947]
loss: 0.064329  [112320/158947]
loss: 0.058566  [112640/158947]
loss: 0.064041  [112960/158947]
loss: 0.062179  [113280/158947]
loss: 0.055419  [113600/158947]
loss: 0.053537  [113920/158947]
loss: 0.062836  [114240/158947]
loss: 0.063039  [114560/158947]
loss: 0.064431  [114880/158947]
loss: 0.053238  [115200/158947]
loss: 0.066172  [115520/158947]
loss: 0.062777  [115840/158947]
loss: 0.057401  [116160/158947]
loss: 0.053273  [116480/158947]
loss: 0.053341  [116800/158947]
loss: 0.052570  [117120/158947]
loss: 0.062803  [117440/158947]
loss: 0.061124  [117760/158947]
loss: 0.051517  [118080/158947]
loss: 0.064395  [118400/158947]
loss: 0.053386  [118720/158947]
loss: 0.055258  [119040/158947]
loss: 0.053188  [119360/158947]
loss: 0.052921  [119680/158947]
loss: 0.055923  [120000/158947]
loss: 0.057949  [120320/158947]
loss: 0.057988  [120640/158947]
loss: 0.057412  [120960/158947]
loss: 0.062916  [121280/158947]
loss: 0.053079  [121600/158947]
loss: 0.056883  [121920/158947]
loss: 0.060625  [122240/158947]
loss: 0.062343  [122560/158947]
loss: 0.057999  [122880/158947]
loss: 0.051415  [123200/158947]
loss: 0.056925  [123520/158947]
loss: 0.053976  [123840/158947]
loss: 0.050528  [124160/158947]
loss: 0.057861  [124480/158947]
loss: 0.070994  [124800/158947]
loss: 0.053684  [125120/158947]
loss: 0.055178  [125440/158947]
loss: 0.059497  [125760/158947]
loss: 0.054195  [126080/158947]
loss: 0.060718  [126400/158947]
loss: 0.064155  [126720/158947]
loss: 0.057450  [127040/158947]
loss: 0.054064  [127360/158947]
loss: 0.062485  [127680/158947]
loss: 0.049143  [128000/158947]
loss: 0.053369  [128320/158947]
loss: 0.062990  [128640/158947]
loss: 0.066516  [128960/158947]
loss: 0.054234  [129280/158947]
loss: 0.055875  [129600/158947]
loss: 0.054445  [129920/158947]
loss: 0.060032  [130240/158947]
loss: 0.052870  [130560/158947]
loss: 0.062525  [130880/158947]
loss: 0.059740  [131200/158947]
loss: 0.061333  [131520/158947]
loss: 0.055431  [131840/158947]
loss: 0.053845  [132160/158947]
loss: 0.057603  [132480/158947]
loss: 0.058681  [132800/158947]
loss: 0.055696  [133120/158947]
loss: 0.058256  [133440/158947]
loss: 0.053455  [133760/158947]
loss: 0.060853  [134080/158947]
loss: 0.051247  [134400/158947]
loss: 0.080244  [134720/158947]
loss: 0.057815  [135040/158947]
loss: 0.075359  [135360/158947]
loss: 0.061661  [135680/158947]
loss: 0.058269  [136000/158947]
loss: 0.053691  [136320/158947]
loss: 0.053499  [136640/158947]
loss: 0.057302  [136960/158947]
loss: 0.049998  [137280/158947]
loss: 0.052184  [137600/158947]
loss: 0.063492  [137920/158947]
loss: 0.051161  [138240/158947]
loss: 0.055621  [138560/158947]
loss: 0.055220  [138880/158947]
loss: 0.050709  [139200/158947]
loss: 0.061920  [139520/158947]
loss: 0.052742  [139840/158947]
loss: 0.062322  [140160/158947]
loss: 0.053777  [140480/158947]
loss: 0.062202  [140800/158947]
loss: 0.066678  [141120/158947]
loss: 0.052903  [141440/158947]
loss: 0.060569  [141760/158947]
loss: 0.055884  [142080/158947]
loss: 0.058625  [142400/158947]
loss: 0.062332  [142720/158947]
loss: 0.061916  [143040/158947]
loss: 0.059077  [143360/158947]
loss: 0.050409  [143680/158947]
loss: 0.059659  [144000/158947]
loss: 0.061568  [144320/158947]
loss: 0.055752  [144640/158947]
loss: 0.052773  [144960/158947]
loss: 0.053050  [145280/158947]
loss: 0.055876  [145600/158947]
loss: 0.056363  [145920/158947]
loss: 0.060227  [146240/158947]
loss: 0.058657  [146560/158947]
loss: 0.066322  [146880/158947]
loss: 0.057228  [147200/158947]
loss: 0.055888  [147520/158947]
loss: 0.058403  [147840/158947]
loss: 0.057269  [148160/158947]
loss: 0.057725  [148480/158947]
loss: 0.056295  [148800/158947]
loss: 0.061810  [149120/158947]
loss: 0.054942  [149440/158947]
loss: 0.057256  [149760/158947]
loss: 0.055980  [150080/158947]
loss: 0.056729  [150400/158947]
loss: 0.057517  [150720/158947]
loss: 0.062935  [151040/158947]
loss: 0.060345  [151360/158947]
loss: 0.059482  [151680/158947]
loss: 0.059296  [152000/158947]
loss: 0.056618  [152320/158947]
loss: 0.053682  [152640/158947]
loss: 0.058319  [152960/158947]
loss: 0.058511  [153280/158947]
loss: 0.056786  [153600/158947]
loss: 0.063121  [153920/158947]
loss: 0.062407  [154240/158947]
loss: 0.059047  [154560/158947]
loss: 0.055851  [154880/158947]
loss: 0.059315  [155200/158947]
loss: 0.057379  [155520/158947]
loss: 0.050022  [155840/158947]
loss: 0.064005  [156160/158947]
loss: 0.058371  [156480/158947]
loss: 0.059376  [156800/158947]
loss: 0.061972  [157120/158947]
loss: 0.055917  [157440/158947]
loss: 0.055650  [157760/158947]
loss: 0.053827  [158080/158947]
loss: 0.065011  [158400/158947]
loss: 0.059293  [158720/158947]
Epoch 2 results: Train loss: 0.058676, Val loss: 0.058913
Validation loss decreased (0.059277 --> 0.058913). Saving model...
Saving best model to best_model.pth
Epoch 3/50
loss: 0.064695  [    0/158947]
loss: 0.057892  [  320/158947]
loss: 0.054726  [  640/158947]
loss: 0.055476  [  960/158947]
loss: 0.052048  [ 1280/158947]
loss: 0.054085  [ 1600/158947]
loss: 0.068042  [ 1920/158947]
loss: 0.057869  [ 2240/158947]
loss: 0.059150  [ 2560/158947]
loss: 0.065060  [ 2880/158947]
loss: 0.062128  [ 3200/158947]
loss: 0.054713  [ 3520/158947]
loss: 0.054664  [ 3840/158947]
loss: 0.062813  [ 4160/158947]
loss: 0.053002  [ 4480/158947]
loss: 0.058254  [ 4800/158947]
loss: 0.055302  [ 5120/158947]
loss: 0.059230  [ 5440/158947]
loss: 0.062560  [ 5760/158947]
loss: 0.050191  [ 6080/158947]
loss: 0.064285  [ 6400/158947]
loss: 0.054808  [ 6720/158947]
loss: 0.048060  [ 7040/158947]
loss: 0.053325  [ 7360/158947]
loss: 0.049262  [ 7680/158947]
loss: 0.052120  [ 8000/158947]
loss: 0.055811  [ 8320/158947]
loss: 0.059653  [ 8640/158947]
loss: 0.055015  [ 8960/158947]
loss: 0.060671  [ 9280/158947]
loss: 0.064333  [ 9600/158947]
loss: 0.055689  [ 9920/158947]
loss: 0.062726  [10240/158947]
loss: 0.062506  [10560/158947]
loss: 0.056361  [10880/158947]
loss: 0.065437  [11200/158947]
loss: 0.052240  [11520/158947]
loss: 0.059036  [11840/158947]
loss: 0.053161  [12160/158947]
loss: 0.048172  [12480/158947]
loss: 0.053468  [12800/158947]
loss: 0.061964  [13120/158947]
loss: 0.059564  [13440/158947]
loss: 0.056964  [13760/158947]
loss: 0.061651  [14080/158947]
loss: 0.061216  [14400/158947]
loss: 0.054924  [14720/158947]
loss: 0.066297  [15040/158947]
loss: 0.056894  [15360/158947]
loss: 0.047646  [15680/158947]
loss: 0.057407  [16000/158947]
loss: 0.066404  [16320/158947]
loss: 0.061397  [16640/158947]
loss: 0.057296  [16960/158947]
loss: 0.049742  [17280/158947]
loss: 0.055952  [17600/158947]
loss: 0.062388  [17920/158947]
loss: 0.055010  [18240/158947]
loss: 0.052840  [18560/158947]
loss: 0.057776  [18880/158947]
loss: 0.062532  [19200/158947]
loss: 0.052536  [19520/158947]
loss: 0.055815  [19840/158947]
loss: 0.063089  [20160/158947]
loss: 0.063428  [20480/158947]
loss: 0.054943  [20800/158947]
loss: 0.049880  [21120/158947]
loss: 0.059051  [21440/158947]
loss: 0.056824  [21760/158947]
loss: 0.055522  [22080/158947]
loss: 0.056082  [22400/158947]
loss: 0.050991  [22720/158947]
loss: 0.055331  [23040/158947]
loss: 0.053531  [23360/158947]
loss: 0.069636  [23680/158947]
loss: 0.057693  [24000/158947]
loss: 0.055510  [24320/158947]
loss: 0.057264  [24640/158947]
loss: 0.057804  [24960/158947]
loss: 0.058022  [25280/158947]
loss: 0.060475  [25600/158947]
loss: 0.056010  [25920/158947]
loss: 0.053069  [26240/158947]
loss: 0.054253  [26560/158947]
loss: 0.059246  [26880/158947]
loss: 0.057970  [27200/158947]
loss: 0.055136  [27520/158947]
loss: 0.060800  [27840/158947]
loss: 0.071759  [28160/158947]
loss: 0.059153  [28480/158947]
loss: 0.052486  [28800/158947]
loss: 0.054181  [29120/158947]
loss: 0.071996  [29440/158947]
loss: 0.057410  [29760/158947]
loss: 0.053815  [30080/158947]
loss: 0.059094  [30400/158947]
loss: 0.059157  [30720/158947]
loss: 0.060538  [31040/158947]
loss: 0.059086  [31360/158947]
loss: 0.064599  [31680/158947]
loss: 0.058489  [32000/158947]
loss: 0.059432  [32320/158947]
loss: 0.052330  [32640/158947]
loss: 0.064840  [32960/158947]
loss: 0.057066  [33280/158947]
loss: 0.054121  [33600/158947]
loss: 0.064601  [33920/158947]
loss: 0.068307  [34240/158947]
loss: 0.058788  [34560/158947]
loss: 0.057173  [34880/158947]
loss: 0.054207  [35200/158947]
loss: 0.054104  [35520/158947]
loss: 0.060032  [35840/158947]
loss: 0.057128  [36160/158947]
loss: 0.060111  [36480/158947]
loss: 0.051436  [36800/158947]
loss: 0.056039  [37120/158947]
loss: 0.061063  [37440/158947]
loss: 0.059691  [37760/158947]
loss: 0.057826  [38080/158947]
loss: 0.058308  [38400/158947]
loss: 0.053714  [38720/158947]
loss: 0.059415  [39040/158947]
loss: 0.057530  [39360/158947]
loss: 0.059347  [39680/158947]
loss: 0.061641  [40000/158947]
loss: 0.061648  [40320/158947]
loss: 0.056672  [40640/158947]
loss: 0.059648  [40960/158947]
loss: 0.055472  [41280/158947]
loss: 0.055473  [41600/158947]
loss: 0.060836  [41920/158947]
loss: 0.053464  [42240/158947]
loss: 0.055120  [42560/158947]
loss: 0.057596  [42880/158947]
loss: 0.059494  [43200/158947]
loss: 0.057116  [43520/158947]
loss: 0.055682  [43840/158947]
loss: 0.056512  [44160/158947]
loss: 0.054881  [44480/158947]
loss: 0.054662  [44800/158947]
loss: 0.059384  [45120/158947]
loss: 0.055462  [45440/158947]
loss: 0.062564  [45760/158947]
loss: 0.059566  [46080/158947]
loss: 0.071420  [46400/158947]
loss: 0.055726  [46720/158947]
loss: 0.052055  [47040/158947]
loss: 0.060244  [47360/158947]
loss: 0.059046  [47680/158947]
loss: 0.052601  [48000/158947]
loss: 0.058913  [48320/158947]
loss: 0.050741  [48640/158947]
loss: 0.059956  [48960/158947]
loss: 0.049333  [49280/158947]
loss: 0.058393  [49600/158947]
loss: 0.056494  [49920/158947]
loss: 0.053128  [50240/158947]
loss: 0.066856  [50560/158947]
loss: 0.052311  [50880/158947]
loss: 0.056898  [51200/158947]
loss: 0.063506  [51520/158947]
loss: 0.060723  [51840/158947]
loss: 0.061795  [52160/158947]
loss: 0.053977  [52480/158947]
loss: 0.056856  [52800/158947]
loss: 0.061556  [53120/158947]
loss: 0.066688  [53440/158947]
loss: 0.061883  [53760/158947]
loss: 0.060064  [54080/158947]
loss: 0.055967  [54400/158947]
loss: 0.058907  [54720/158947]
loss: 0.059845  [55040/158947]
loss: 0.059796  [55360/158947]
loss: 0.058861  [55680/158947]
loss: 0.063345  [56000/158947]
loss: 0.053420  [56320/158947]
loss: 0.055026  [56640/158947]
loss: 0.058775  [56960/158947]
loss: 0.046748  [57280/158947]
loss: 0.059119  [57600/158947]
loss: 0.071750  [57920/158947]
loss: 0.061765  [58240/158947]
loss: 0.068416  [58560/158947]
loss: 0.055976  [58880/158947]
loss: 0.060683  [59200/158947]
loss: 0.057962  [59520/158947]
loss: 0.053389  [59840/158947]
loss: 0.057734  [60160/158947]
loss: 0.059996  [60480/158947]
loss: 0.053909  [60800/158947]
loss: 0.060189  [61120/158947]
loss: 0.060999  [61440/158947]
loss: 0.057954  [61760/158947]
loss: 0.050105  [62080/158947]
loss: 0.059212  [62400/158947]
loss: 0.063437  [62720/158947]
loss: 0.052049  [63040/158947]
loss: 0.059990  [63360/158947]
loss: 0.067232  [63680/158947]
loss: 0.064902  [64000/158947]
loss: 0.058257  [64320/158947]
loss: 0.059527  [64640/158947]
loss: 0.051453  [64960/158947]
loss: 0.056401  [65280/158947]
loss: 0.063508  [65600/158947]
loss: 0.065826  [65920/158947]
loss: 0.055265  [66240/158947]
loss: 0.060400  [66560/158947]
loss: 0.065344  [66880/158947]
loss: 0.058630  [67200/158947]
loss: 0.061932  [67520/158947]
loss: 0.051009  [67840/158947]
loss: 0.052608  [68160/158947]
loss: 0.056689  [68480/158947]
loss: 0.049854  [68800/158947]
loss: 0.054730  [69120/158947]
loss: 0.055238  [69440/158947]
loss: 0.055508  [69760/158947]
loss: 0.058635  [70080/158947]
loss: 0.060857  [70400/158947]
loss: 0.059709  [70720/158947]
loss: 0.046187  [71040/158947]
loss: 0.059049  [71360/158947]
loss: 0.062590  [71680/158947]
loss: 0.055386  [72000/158947]
loss: 0.052117  [72320/158947]
loss: 0.052313  [72640/158947]
loss: 0.056541  [72960/158947]
loss: 0.061169  [73280/158947]
loss: 0.059431  [73600/158947]
loss: 0.064309  [73920/158947]
loss: 0.062992  [74240/158947]
loss: 0.058680  [74560/158947]
loss: 0.057097  [74880/158947]
loss: 0.054484  [75200/158947]
loss: 0.058939  [75520/158947]
loss: 0.057943  [75840/158947]
loss: 0.057006  [76160/158947]
loss: 0.056992  [76480/158947]
loss: 0.054321  [76800/158947]
loss: 0.063015  [77120/158947]
loss: 0.062739  [77440/158947]
loss: 0.053931  [77760/158947]
loss: 0.057099  [78080/158947]
loss: 0.059072  [78400/158947]
loss: 0.058245  [78720/158947]
loss: 0.068666  [79040/158947]
loss: 0.059268  [79360/158947]
loss: 0.066326  [79680/158947]
loss: 0.058315  [80000/158947]
loss: 0.058739  [80320/158947]
loss: 0.065655  [80640/158947]
loss: 0.059892  [80960/158947]
loss: 0.058635  [81280/158947]
loss: 0.058931  [81600/158947]
loss: 0.060401  [81920/158947]
loss: 0.049678  [82240/158947]
loss: 0.057061  [82560/158947]
loss: 0.063479  [82880/158947]
loss: 0.058825  [83200/158947]
loss: 0.056798  [83520/158947]
loss: 0.060429  [83840/158947]
loss: 0.064563  [84160/158947]
loss: 0.065691  [84480/158947]
loss: 0.056965  [84800/158947]
loss: 0.053528  [85120/158947]
loss: 0.057022  [85440/158947]
loss: 0.056533  [85760/158947]
loss: 0.057291  [86080/158947]
loss: 0.071821  [86400/158947]
loss: 0.052991  [86720/158947]
loss: 0.055277  [87040/158947]
loss: 0.058631  [87360/158947]
loss: 0.070384  [87680/158947]
loss: 0.059970  [88000/158947]
loss: 0.053796  [88320/158947]
loss: 0.055013  [88640/158947]
loss: 0.054048  [88960/158947]
loss: 0.063983  [89280/158947]
loss: 0.059488  [89600/158947]
loss: 0.053814  [89920/158947]
loss: 0.053119  [90240/158947]
loss: 0.050618  [90560/158947]
loss: 0.052254  [90880/158947]
loss: 0.050834  [91200/158947]
loss: 0.056995  [91520/158947]
loss: 0.059865  [91840/158947]
loss: 0.065528  [92160/158947]
loss: 0.056177  [92480/158947]
loss: 0.057691  [92800/158947]
loss: 0.053628  [93120/158947]
loss: 0.056564  [93440/158947]
loss: 0.052474  [93760/158947]
loss: 0.052838  [94080/158947]
loss: 0.060489  [94400/158947]
loss: 0.053724  [94720/158947]
loss: 0.053522  [95040/158947]
loss: 0.057533  [95360/158947]
loss: 0.057174  [95680/158947]
loss: 0.050931  [96000/158947]
loss: 0.050535  [96320/158947]
loss: 0.063103  [96640/158947]
loss: 0.063718  [96960/158947]
loss: 0.062012  [97280/158947]
loss: 0.063150  [97600/158947]
loss: 0.055254  [97920/158947]
loss: 0.053675  [98240/158947]
loss: 0.064611  [98560/158947]
loss: 0.060804  [98880/158947]
loss: 0.051929  [99200/158947]
loss: 0.057710  [99520/158947]
loss: 0.060729  [99840/158947]
loss: 0.055573  [100160/158947]
loss: 0.062462  [100480/158947]
loss: 0.056464  [100800/158947]
loss: 0.055557  [101120/158947]
loss: 0.058123  [101440/158947]
loss: 0.063510  [101760/158947]
loss: 0.060018  [102080/158947]
loss: 0.060267  [102400/158947]
loss: 0.057436  [102720/158947]
loss: 0.057170  [103040/158947]
loss: 0.055145  [103360/158947]
loss: 0.062332  [103680/158947]
loss: 0.055534  [104000/158947]
loss: 0.060314  [104320/158947]
loss: 0.058823  [104640/158947]
loss: 0.058197  [104960/158947]
loss: 0.058501  [105280/158947]
loss: 0.057298  [105600/158947]
loss: 0.065457  [105920/158947]
loss: 0.051764  [106240/158947]
loss: 0.049774  [106560/158947]
loss: 0.057030  [106880/158947]
loss: 0.057846  [107200/158947]
loss: 0.051652  [107520/158947]
loss: 0.062670  [107840/158947]
loss: 0.056663  [108160/158947]
loss: 0.063203  [108480/158947]
loss: 0.052639  [108800/158947]
loss: 0.061328  [109120/158947]
loss: 0.052206  [109440/158947]
loss: 0.070290  [109760/158947]
loss: 0.058956  [110080/158947]
loss: 0.054521  [110400/158947]
loss: 0.048381  [110720/158947]
loss: 0.056689  [111040/158947]
loss: 0.055806  [111360/158947]
loss: 0.051180  [111680/158947]
loss: 0.048991  [112000/158947]
loss: 0.054666  [112320/158947]
loss: 0.054191  [112640/158947]
loss: 0.053748  [112960/158947]
loss: 0.065036  [113280/158947]
loss: 0.056155  [113600/158947]
loss: 0.060892  [113920/158947]
loss: 0.051337  [114240/158947]
loss: 0.058439  [114560/158947]
loss: 0.057310  [114880/158947]
loss: 0.053297  [115200/158947]
loss: 0.059070  [115520/158947]
loss: 0.053290  [115840/158947]
loss: 0.057405  [116160/158947]
loss: 0.051353  [116480/158947]
loss: 0.056060  [116800/158947]
loss: 0.056095  [117120/158947]
loss: 0.054140  [117440/158947]
loss: 0.066661  [117760/158947]
loss: 0.053520  [118080/158947]
loss: 0.052935  [118400/158947]
loss: 0.058072  [118720/158947]
loss: 0.054593  [119040/158947]
loss: 0.057141  [119360/158947]
loss: 0.059791  [119680/158947]
loss: 0.060156  [120000/158947]
loss: 0.052633  [120320/158947]
loss: 0.051356  [120640/158947]
loss: 0.063359  [120960/158947]
loss: 0.055457  [121280/158947]
loss: 0.048170  [121600/158947]
loss: 0.056858  [121920/158947]
loss: 0.057314  [122240/158947]
loss: 0.061468  [122560/158947]
loss: 0.062899  [122880/158947]
loss: 0.065717  [123200/158947]
loss: 0.053531  [123520/158947]
loss: 0.053769  [123840/158947]
loss: 0.055537  [124160/158947]
loss: 0.052493  [124480/158947]
loss: 0.069249  [124800/158947]
loss: 0.053314  [125120/158947]
loss: 0.067127  [125440/158947]
loss: 0.058478  [125760/158947]
loss: 0.061622  [126080/158947]
loss: 0.053913  [126400/158947]
loss: 0.059023  [126720/158947]
loss: 0.060147  [127040/158947]
loss: 0.068750  [127360/158947]
loss: 0.058306  [127680/158947]
loss: 0.061104  [128000/158947]
loss: 0.061244  [128320/158947]
loss: 0.051842  [128640/158947]
loss: 0.060043  [128960/158947]
loss: 0.055190  [129280/158947]
loss: 0.057161  [129600/158947]
loss: 0.063116  [129920/158947]
loss: 0.059984  [130240/158947]
loss: 0.059835  [130560/158947]
loss: 0.060745  [130880/158947]
loss: 0.066964  [131200/158947]
loss: 0.060344  [131520/158947]
loss: 0.068100  [131840/158947]
loss: 0.057673  [132160/158947]
loss: 0.059776  [132480/158947]
